Name,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional range
SonyMusicSouth,268.13764283102694,335.30501468919925,11.430492194280827,188.8952487130019,78.79176102924302
MangteC,540.8848048534334,908.8163383296277,720.9488064835576,936.8551325256382,664.6193421226069
ThePrintIndia,743.1201599571338,700.559225036137,355.4893768739225,460.6113362813974,446.73267092294617
iHrithik,868.0074712601025,971.6987283957908,980.45598970582,999.990144959934,813.0428131754861
Entrepreneur,630.4162661748808,850.9293573339347,778.5924623059464,120.77617605526348,962.2186221535411
Thyview,681.9533231280024,76.7530864571797,14.92796166473942,44.968209109346624,106.18755576056543
timwig,428.0524008439783,394.95684370014754,10.279102705032294,7.029669298364127,372.6759694906176
Anaita_Adajania,773.842804058812,470.7713402754686,593.684626636191,524.8771752186681,153.26811724446648
sadienewman,372.8688085822723,202.34204783428484,589.6056604508401,724.2629551029846,139.9466056500427
jgarnerr96,3.78886150082397,854.3071746519544,5.860477347293392,370.9857235898127,284.7505793880458
airnews_ranchi,518.4154321628837,913.3628042150065,219.32531581080977,476.04367054825235,506.4502976405801
dgelles,896.1039827820483,889.7743668422355,456.9959096168284,370.0776117592297,911.1363662577576
Karkeragirish,697.5378686313154,236.8230994761398,132.8206453297287,3.381727076258445,597.99442549229
DeDePyaarDe,532.1922304563428,349.8682740845091,220.17233256411606,671.1958463178064,83.96019563301532
LordsTavAU,349.25547128732705,687.3771575306369,85.75901187880297,303.97455687046914,341.0598852838375
TheViralFever,467.06936762702713,504.2403734455512,76.60352566991868,602.3869357479784,336.3042164396118
chennai_central,597.3093906123995,474.5641851480353,57.08245853481198,57.2978256841688,448.20315451475625
cobrapost,611.8939626938059,604.7775756088791,255.96903950901816,639.9359885112622,585.4171988278366
osarpong,697.4789794854415,667.0310760993472,201.46491906329894,211.96070449244962,584.1793078004337
dhanushkraja,508.88994932206776,750.9125458511288,77.61350223208929,590.5929588984915,364.9367366708174
iamsnehaullal,512.2633834282483,676.5678175806454,730.8172002924997,831.6841802106163,341.3711675971592
cadwego,901.128938384017,583.3766396104834,455.2343095924526,134.0562340352034,492.42482056225253
IChitrangda,691.3488849269469,822.5433817484842,814.2664045454229,991.1726526674478,446.64246370915896
raj_a_mehta,636.2030375372999,376.5700120573634,68.45181340117918,561.2373781313298,162.00041090901541
BCBGMAXAZRIA,997.6959230406027,744.2248512901672,981.1277672943926,591.8667822124656,822.9585854726289
ROFestTrends,820.5288075694219,689.7979273202383,128.47643102248068,525.7431965364691,480.212008497665
SeshankaBinesh,714.3775210971886,747.7756941439992,256.7814056509643,900.6329455735748,303.43567526193857
Pallavi_offl,523.7992064449244,660.9258421443365,415.14540323800793,900.153768077797,219.9706013336435
arhaankhan0798,96.85383873372922,765.4277091013275,829.2522830519881,813.2097813796578,549.699095558777
bumblebeargames,823.5599041211844,863.6670564286335,176.05206207716884,117.25069549162009,858.330930178268
